1|003272|110418|3794|00|60|BLANQUETA-M|836,40     |83,64      |901,64     |18,40      |0,00       |
1|003273|110418|3798|00|60|BLANQUETA-M|471,37     |47,14      |508,14     |10,37      |0,00       |
1|003274|110418|3799|00|60|BLANQUETA-M|878,37     |87,84      |946,89     |19,32      |0,00       |
1|003275|110418|3814|00|60|BLANQUETA-M|1090,98    |109,10     |1176,08    |24,00      |0,00       |
1|003276|110418|3818|00|60|BLANQUETA-M|1570,95    |157,10     |1693,49    |34,56      |0,00       |
1|003277|110418|3825|00|60|BLANQUETA-M|2714,39    |271,44     |2926,11    |59,72      |0,00       |
1|003278|110418|3829|00|00|Varias Var.|744,20     |74,42      |802,25     |16,37      |0,00       |
1|003279|110418|3837|00|60|BLANQUETA-M|2212,75    |221,28     |2385,35    |48,68      |0,00       |
1|003280|110418|3841|00|60|BLANQUETA-M|136,62     |13,66      |147,27     |3,01       |0,00       |
1|003281|110418|3844|00|60|BLANQUETA-M|1448,87    |144,89     |1561,88    |31,88      |0,00       |
1|003282|110418|3847|00|60|BLANQUETA-M|914,73     |91,47      |986,08     |20,12      |0,00       |
1|003283|110418|3850|00|60|BLANQUETA-M|449,47     |44,95      |484,53     |9,89       |0,00       |
1|003284|110418|3855|00|00|Varias Var.|796,45     |79,65      |858,58     |17,52      |0,00       |
1|003285|110418|3856|00|60|BLANQUETA-M|2285,96    |228,60     |2464,27    |50,29      |0,00       |
1|003286|110418|3859|00|60|BLANQUETA-M|2077,38    |207,74     |2239,42    |45,70      |0,00       |
1|003287|110418|3860|00|60|BLANQUETA-M|2555,88    |255,59     |2755,24    |56,23      |0,00       |
1|003288|110418|3861|00|00|Varias Var.|1465,46    |146,55     |1579,77    |32,24      |0,00       |
1|003289|110418|3862|00|60|BLANQUETA-M|979,43     |97,94      |1055,82    |21,55      |0,00       |
1|003290|110418|3863|00|60|BLANQUETA-M|2308,03    |230,80     |2488,05    |50,78      |0,00       |
1|003291|110418|3864|00|60|BLANQUETA-M|385,00     |38,50      |415,03     |8,47       |0,00       |
1|003292|110418|3867|00|60|BLANQUETA-M|760,75     |76,08      |820,09     |16,74      |0,00       |
1|003293|110418|3870|00|60|BLANQUETA-M|1372,83    |137,28     |1479,91    |30,20      |0,00       |
1|003294|110418|3872|00|60|BLANQUETA-M|385,22     |38,52      |415,27     |8,47       |0,00       |
1|003295|110418|3874|00|60|BLANQUETA-M|1751,79    |175,18     |1888,43    |38,54      |0,00       |
1|003296|110418|3875|00|60|BLANQUETA-M|208,46     |20,85      |224,72     |4,59       |0,00       |
1|003297|110418|3877|00|60|BLANQUETA-M|1985,97    |198,60     |2140,88    |43,69      |0,00       |
1|003298|110418|3878|00|60|BLANQUETA-M|1476,31    |147,63     |1591,46    |32,48      |0,00       |
1|003299|110418|3881|00|60|BLANQUETA-M|1668,40    |166,84     |1798,54    |36,70      |0,00       |
1|003300|110418|3884|00|60|BLANQUETA-M|2450,30    |245,03     |2641,42    |53,91      |0,00       |
1|003301|110418|3899|00|60|BLANQUETA-M|931,93     |93,19      |1004,62    |20,50      |0,00       |
1|003302|110418|3905|00|00|Varias Var.|3367,87    |336,79     |3630,57    |74,09      |0,00       |
1|003303|110418|3909|00|60|BLANQUETA-M|158,91     |15,89      |171,30     |3,50       |0,00       |
1|003304|110418|3910|00|60|BLANQUETA-M|1400,99    |140,10     |1510,27    |30,82      |0,00       |
1|003305|110418|3912|00|60|BLANQUETA-M|413,11     |41,31      |445,33     |9,09       |0,00       |
1|003306|110418|3915|00|60|BLANQUETA-M|451,87     |45,19      |487,12     |9,94       |0,00       |
1|003307|110418|3916|00|60|BLANQUETA-M|2063,86    |206,39     |2224,84    |45,41      |0,00       |
1|003308|110418|3925|00|60|BLANQUETA-M|2951,23    |295,12     |3181,42    |64,93      |0,00       |
1|003309|110418|3926|00|60|BLANQUETA-M|952,78     |95,28      |1027,10    |20,96      |0,00       |
1|003310|110418|3928|00|60|BLANQUETA-M|312,19     |31,22      |336,54     |6,87       |0,00       |
1|003311|110418|3930|00|60|BLANQUETA-M|619,93     |61,99      |668,28     |13,64      |0,00       |
1|003312|110418|3943|00|60|BLANQUETA-M|206,83     |20,68      |222,96     |4,55       |0,00       |
1|003313|110418|3945|00|60|BLANQUETA-M|491,10     |49,11      |529,41     |10,80      |0,00       |
1|003314|110418|3948|00|60|BLANQUETA-M|256,39     |25,64      |282,03     |0,00       |0,00       |
1|003315|110418|3951|00|60|BLANQUETA-M|507,60     |50,76      |547,19     |11,17      |0,00       |
1|003316|110418|3953|00|60|BLANQUETA-M|895,42     |89,54      |965,26     |19,70      |0,00       |
1|003317|110418|3954|00|00|Varias Var.|662,43     |66,24      |714,10     |14,57      |0,00       |
1|003318|110418|3956|00|60|BLANQUETA-M|233,93     |23,39      |252,17     |5,15       |0,00       |
1|003319|110418|3958|00|00|Varias Var.|2891,48    |289,15     |3117,02    |63,61      |0,00       |
1|003320|110418|3959|00|60|BLANQUETA-M|2468,56    |246,86     |2661,11    |54,31      |0,00       |
1|003321|110418|3960|00|60|BLANQUETA-M|1642,47    |164,25     |1770,59    |36,13      |0,00       |
1|003322|110418|3961|00|60|BLANQUETA-M|357,75     |35,78      |385,66     |7,87       |0,00       |
1|003323|110418|3962|00|60|BLANQUETA-M|3177,77    |317,78     |3425,64    |69,91      |0,00       |
1|003324|110418|3963|00|60|BLANQUETA-M|1254,79    |125,48     |1352,66    |27,61      |0,00       |
1|003325|110418|3964|00|60|BLANQUETA-M|880,92     |88,09      |949,63     |19,38      |0,00       |
1|003326|110418|3965|00|60|BLANQUETA-M|266,71     |26,67      |287,51     |5,87       |0,00       |
1|003327|110418|3966|00|60|BLANQUETA-M|222,74     |22,27      |240,11     |4,90       |0,00       |
1|003328|110418|3967|00|60|BLANQUETA-M|796,86     |79,69      |859,02     |17,53      |0,00       |
1|003329|110418|3968|00|60|BLANQUETA-M|1638,14    |163,81     |1765,91    |36,04      |0,00       |
1|003330|110418|3970|00|60|BLANQUETA-M|2017,06    |201,71     |2174,39    |44,38      |0,00       |
1|003331|110418|3971|00|60|BLANQUETA-M|1998,07    |199,81     |2153,92    |43,96      |0,00       |
1|003332|110418|3972|00|60|BLANQUETA-M|324,18     |32,42      |349,47     |7,13       |0,00       |
1|003333|110418|3973|00|60|BLANQUETA-M|1121,58    |112,16     |1209,07    |24,67      |0,00       |
